"","Camera","Species","full_species","Common name","Origin","Date","Time","Hour"
"768","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:44:17,17
"769","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",17:44:20,17
"770","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",18:14:50,18
"771","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",18:14:53,18
"772","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",19:52:28,19
"773","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",19:54:57,19
"774","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",19:55:00,19
"775","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",19:55:03,19
"776","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",20:07:08,20
"777","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/5/21",20:07:11,20
"778","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/8/21",17:37:30,17
"779","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/8/21",17:37:33,17
"780","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/8/21",23:04:13,23
"781","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/8/21",23:04:16,23
"782","HC1","CANLAT","Canis latrans","Coyote","Native","1/9/21",06:32:52,6
"783","HC1","CANLAT","Canis latrans","Coyote","Native","1/9/22",18:21:55,18
"784","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/9/21",19:44:49,19
"785","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/9/21",19:44:52,19
"786","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/9/21",19:53:08,19
"787","HC1","CANLAT","Canis latrans","Coyote","Native","1/9/21",22:01:05,22
"788","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",03:34:15,3
"789","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",04:28:12,4
"790","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",04:28:15,4
"791","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",05:04:25,5
"792","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",05:04:28,5
"793","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:02:40,6
"794","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:02:43,6
"795","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:21:57,6
"796","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:22:00,6
"797","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:27:38,6
"798","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",06:39:40,6
"799","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",07:59:30,7
"800","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",07:59:33,7
"801","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:48:51,8
"802","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:48:54,8
"803","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:48:57,8
"804","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:49:26,8
"805","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:49:29,8
"806","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",08:49:32,8
"807","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",15:52:18,15
"808","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",15:53:02,15
"809","HC1","CANLAT","Canis latrans","Coyote","Native","1/10/21",15:53:05,15
"810","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",18:06:38,18
"811","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",18:13:11,18
"812","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",18:13:14,18
"813","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",18:13:17,18
"814","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",22:14:59,22
"815","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/10/21",22:15:02,22
"816","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",01:50:49,1
"817","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",01:50:52,1
"818","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",01:50:55,1
"819","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",04:40:30,4
"820","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:01:39,6
"821","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:01:42,6
"822","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:01:45,6
"823","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:31:48,6
"824","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:31:51,6
"825","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",06:31:54,6
"826","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",07:37:49,7
"827","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",07:37:52,7
"828","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/11/21",07:37:55,7
"829","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:50:07,14
"830","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:50:10,14
"831","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:50:13,14
"832","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:50:57,14
"833","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:51:00,14
"834","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",14:51:03,14
"835","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:27:14,15
"836","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:27:17,15
"837","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:27:20,15
"838","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:29:36,15
"839","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:29:39,15
"840","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:29:42,15
"841","HC1","CANLAT","Canis latrans","Coyote","Native","1/11/21",15:31:17,15
"842","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",05:50:44,5
"843","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",05:50:47,5
"844","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",05:50:50,5
"845","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",06:16:33,6
"846","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",06:38:31,6
"847","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",06:38:34,6
"848","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",06:38:37,6
"849","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",12:50:03,12
"850","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",12:50:06,12
"851","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",12:51:23,12
"852","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",12:51:26,12
"853","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",12:51:29,12
"854","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:01:53,13
"855","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:01:56,13
"856","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:01:59,13
"857","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:02:36,13
"858","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:02:39,13
"859","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:02:42,13
"860","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:04:59,13
"861","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:05:02,13
"862","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:05:05,13
"863","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:18:38,13
"864","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",13:59:28,13
"865","HC1","CANLAT","Canis latrans","Coyote","Native","1/12/21",16:00:57,16
"866","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",20:55:34,20
"867","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/12/21",20:55:40,20
"868","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:23:11,5
"869","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:23:14,5
"870","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:23:17,5
"871","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:23:57,5
"872","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:24:00,5
"873","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",05:24:03,5
"874","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",06:47:09,6
"875","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",06:47:12,6
"876","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/13/21",06:47:15,6
"877","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/14/21",04:40:42,4
"878","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/14/21",04:40:45,4
"879","HC1","CANLAT","Canis latrans","Coyote","Native","1/14/21",09:48:50,9
"880","HC1","CANLAT","Canis latrans","Coyote","Native","1/14/21",09:49:52,9
"881","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",02:57:23,2
"882","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",02:57:26,2
"883","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",02:57:29,2
"884","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",03:05:28,3
"885","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",03:03:31,3
"886","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:06:54,6
"887","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:06:57,6
"888","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:07:00,6
"889","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:36:34,6
"890","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:36:37,6
"891","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",06:36:40,6
"892","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:34:45,7
"893","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:39:56,7
"894","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:39:59,7
"895","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:40:02,7
"896","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:58:05,7
"897","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",07:58:08,7
"898","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",08:02:44,8
"899","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",08:02:47,8
"900","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",13:27:30,13
"901","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",13:27:33,13
"902","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",17:50:02,17
"903","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",17:52:14,17
"904","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",17:51:17,17
"905","HC1","CANLAT","Canis latrans","Coyote","Native","1/15/21",17:52:20,17
"906","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/15/21",21:52:05,21
"907","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",04:45:46,4
"908","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",04:45:39,4
"909","HC1","CANLAT","Canis latrans","Coyote","Native","1/21/21",09:04:54,9
"910","HC1","CANLAT","Canis latrans","Coyote","Native","1/21/21",09:04:57,9
"911","HC1","CANLAT","Canis latrans","Coyote","Native","1/21/21",10:48:15,10
"912","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",20:28:01,20
"913","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",20:28:04,20
"914","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",20:28:07,20
"915","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/16/21",22:05:55,22
"916","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",05:23:58,5
"917","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",05:24:01,5
"918","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",05:56:26,5
"919","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",05:56:29,5
"920","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",21:18:06,21
"921","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/17/21",21:18:39,21
"922","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:00:35,6
"923","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:00:38,6
"924","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:00:41,6
"925","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:02:02,6
"926","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:02:16,6
"927","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:02:19,6
"928","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:03:25,6
"929","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:03:28,6
"930","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:03:31,6
"931","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:23:31,6
"932","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:23:34,6
"933","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",06:23:37,6
"934","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/18/21",17:47:14,17
"935","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:40:27,13
"936","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:40:30,13
"937","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:40:33,13
"938","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:42:55,13
"939","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:42:58,13
"940","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:43:01,13
"941","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:43:20,13
"942","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:43:23,13
"943","HC1","CANLAT","Canis latrans","Coyote","Native","1/19/21",13:43:26,13
"944","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",00:11:33,0
"945","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",00:11:36,0
"946","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",00:11:39,0
"947","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:27:35,6
"948","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:27:38,6
"949","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:27:41,6
"950","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:30:10,6
"951","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:30:13,6
"952","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/20/21",06:30:16,6
"953","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:19:20,9
"954","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:35:06,9
"955","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:35:09,9
"956","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:36:24,9
"957","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:36:28,9
"958","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:36:31,9
"959","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:42:32,9
"960","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:42:35,9
"961","HC1","CANLAT","Canis latrans","Coyote","Native","1/20/21",09:42:38,9
"962","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",02:50:32,2
"963","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",02:50:35,2
"964","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",02:50:38,2
"965","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",04:33:12,4
"966","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",04:33:15,4
"967","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",04:33:18,4
"968","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","1/21/21",04:33:58,4
"969","HC1","CANLAT","Canis latrans","Coyote","Native","Jan28-2021",19:02:21,19
"970","HC1","CANLAT","Canis latrans","Coyote","Native","Jan28-2021",19:02:31,19
"971","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Jan29-2021",17:13:58,17
"972","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Jan29-2021",17:14:25,17
"973","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Jan29-2021",17:14:55,17
"974","HC1","CANLAT","Canis latrans","Coyote","Native","Jan30-2021",11:15:23,11
"975","HC1","CANLAT","Canis latrans","Coyote","Native","Jan30-2021",11:16:05,11
"976","HC1","CANLAT","Canis latrans","Coyote","Native","Jan30-2021",12:47:31,12
"977","HC1","CANLAT","Canis latrans","Coyote","Native","Jan30-2021",14:48:31,14
"978","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Feb01-2021",06:40:37,6
"979","HC1","CANLAT","Canis latrans","Coyote","Native","Feb01-2021",07:10:15,7
"980","HC1","CANLAT","Canis latrans","Coyote","Native","Feb01-2021",09:07:40,9
"981","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Feb01-2021",17:25:51,17
"982","HC1","SYLAUD","Sylvilagus audubonii","Desert cottontail","Native","Feb02-2021",17:33:19,17
"983","HC1","CANLAT","Canis latrans","Coyote","Native","Feb02-2021",20:10:23,20
"984","HC1","CANLAT","Canis latrans","Coyote","Native","Feb02-2021",21:07:48,21
"985","HC1","CANLAT","Canis latrans","Coyote","Native","Feb02-2021",21:08:46,21
"986","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",12:03:30,12
"987","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",12:03:40,12
"988","HC1","CANLAT","Canis latrans","Coyote","Native","Feb03-2021",13:38:02,13
